date,report_name,report_agency,visits,language
2019-12-28 00:00:00,language,health-human-services,214170,es-us
2019-12-28 00:00:00,language,health-human-services,114143,en-ca
2019-12-28 00:00:00,language,health-human-services,97488,es
2019-12-28 00:00:00,language,health-human-services,94668,es-xl
2019-12-28 00:00:00,language,health-human-services,75421,en-au
2019-12-28 00:00:00,language,health-human-services,57810,es-mx
2019-12-28 00:00:00,language,health-human-services,46739,fr-fr
2019-12-28 00:00:00,language,health-human-services,45147,en-in
2019-12-28 00:00:00,language,health-human-services,42359,it-it
2019-12-28 00:00:00,language,health-human-services,39623,tr-tr
2019-12-28 00:00:00,language,health-human-services,36139,de-de
2019-12-28 00:00:00,language,health-human-services,35721,zh-tw
2019-12-28 00:00:00,language,health-human-services,29157,ja-jp
2019-12-28 00:00:00,language,health-human-services,28232,pt-br
2019-12-28 00:00:00,language,health-human-services,24769,ru-ru
2019-12-28 00:00:00,language,health-human-services,24253,en
2019-12-28 00:00:00,language,health-human-services,22138,es-ar
2019-12-28 00:00:00,language,health-human-services,20005,ar
2019-12-28 00:00:00,language,health-human-services,19643,nl-nl
2019-12-28 00:00:00,language,health-human-services,19450,ko-kr
2019-12-28 00:00:00,language,health-human-services,17955,ja
2019-12-28 00:00:00,language,health-human-services,14556,pl-pl
2019-12-28 00:00:00,language,health-human-services,12905,es-co
2019-12-28 00:00:00,language,health-human-services,12498,sv-se
2019-12-28 00:00:00,language,health-human-services,12447,fr
2019-12-28 00:00:00,language,health-human-services,11975,pt-pt
2019-12-28 00:00:00,language,health-human-services,11518,de
2019-12-28 00:00:00,language,health-human-services,10826,el-gr
2019-12-28 00:00:00,language,health-human-services,10511,es-pe
2019-12-28 00:00:00,language,health-human-services,10329,en-ie
2019-12-28 00:00:00,language,health-human-services,9327,en-sg
2019-12-28 00:00:00,language,health-human-services,8604,es-cl
2019-12-28 00:00:00,language,health-human-services,8514,he-il
2019-12-28 00:00:00,language,health-human-services,8440,vi-vn
2019-12-28 00:00:00,language,health-human-services,7746,da-dk
2019-12-28 00:00:00,language,health-human-services,7373,en-ph
2019-12-28 00:00:00,language,health-human-services,6863,id-id
2019-12-28 00:00:00,language,health-human-services,6749,en-za
2019-12-28 00:00:00,language,health-human-services,5958,th-th
2019-12-28 00:00:00,language,health-human-services,5670,ca-es
2019-12-28 00:00:00,language,health-human-services,5572,nb-no
2019-12-28 00:00:00,language,health-human-services,5557,ru
2019-12-28 00:00:00,language,health-human-services,4867,ar-eg
2019-12-28 00:00:00,language,health-human-services,4785,hu-hu
2019-12-28 00:00:00,language,health-human-services,4732,tr
2019-12-28 00:00:00,language,health-human-services,4680,ro-ro
2019-12-28 00:00:00,language,health-human-services,4468,fr-ca
2019-12-28 00:00:00,language,health-human-services,4424,ar-ae
2019-12-28 00:00:00,language,health-human-services,4370,cs-cz
2019-12-28 00:00:00,language,health-human-services,4191,pl
2019-12-28 00:00:00,language,health-human-services,4150,fi-fi
2019-12-28 00:00:00,language,health-human-services,3952,nl-be
2019-12-28 00:00:00,language,health-human-services,3817,it
2019-12-28 00:00:00,language,health-human-services,3627,en-nz
2019-12-28 00:00:00,language,health-human-services,3322,fa-ir
2019-12-28 00:00:00,language,health-human-services,3245,de-ch
2019-12-28 00:00:00,language,health-human-services,3182,id
2019-12-28 00:00:00,language,health-human-services,2926,es-ec
2019-12-28 00:00:00,language,health-human-services,2901,de-at
2019-12-28 00:00:00,language,health-human-services,2673,hr-hr
2019-12-28 00:00:00,language,health-human-services,2580,nl
2019-12-28 00:00:00,language,health-human-services,2536,sk-sk
2019-12-28 00:00:00,language,health-human-services,2525,c
2019-12-28 00:00:00,language,health-human-services,2523,es-cr
2019-12-28 00:00:00,language,health-human-services,2229,es-gt
2019-12-28 00:00:00,language,health-human-services,2190,ca
2019-12-28 00:00:00,language,health-human-services,2038,fa
2019-12-28 00:00:00,language,health-human-services,1711,fr-be
2019-12-28 00:00:00,language,health-human-services,1671,ko
2019-12-28 00:00:00,language,health-human-services,1603,sl-si
2019-12-28 00:00:00,language,health-human-services,1592,vi
2019-12-28 00:00:00,language,health-human-services,1587,hi-in
2019-12-28 00:00:00,language,health-human-services,1560,bg-bg
2019-12-28 00:00:00,language,health-human-services,1526,fr-ch
2019-12-28 00:00:00,language,health-human-services,1491,zh
2019-12-28 00:00:00,language,health-human-services,1456,es-ve
2019-12-28 00:00:00,language,health-human-services,1436,uk-ua
2019-12-28 00:00:00,language,health-human-services,1417,es-bo
2019-12-28 00:00:00,language,health-human-services,1405,es-pa
2019-12-28 00:00:00,language,health-human-services,1322,el
2019-12-28 00:00:00,language,health-human-services,1310,en-pk
2019-12-28 00:00:00,language,health-human-services,1306,zh-hk
2019-12-28 00:00:00,language,health-human-services,1230,es-sv
2019-12-28 00:00:00,language,health-human-services,1173,en-my
2019-12-28 00:00:00,language,health-human-services,1138,sr-rs
2019-12-28 00:00:00,language,health-human-services,1131,ar-sa
2019-12-28 00:00:00,language,health-human-services,1123,ro
2019-12-28 00:00:00,language,health-human-services,1051,he
2019-12-28 00:00:00,language,health-human-services,1050,hi
2019-12-28 00:00:00,language,health-human-services,889,th
2019-12-28 00:00:00,language,health-human-services,858,cs
2019-12-28 00:00:00,language,health-human-services,854,es-hn
2019-12-28 00:00:00,language,health-human-services,832,es-uy
2019-12-28 00:00:00,language,health-human-services,803,es-do
2019-12-28 00:00:00,language,health-human-services,803,lt
2019-12-28 00:00:00,language,health-human-services,773,sv
2019-12-28 00:00:00,language,health-human-services,673,es-py
2019-12-28 00:00:00,language,health-human-services,658,da
2019-12-28 00:00:00,language,health-human-services,615,et-ee
2019-12-28 00:00:00,language,health-human-services,579,lv-lv
2019-12-28 00:00:00,language,health-human-services,557,ar-iq
2019-12-28 00:00:00,language,health-human-services,549,bg
2019-12-28 00:00:00,language,health-human-services,538,hr
2019-12-28 00:00:00,language,health-human-services,532,hu
2019-12-28 00:00:00,language,health-human-services,520,ar-jo
2019-12-28 00:00:00,language,health-human-services,505,lt-lt
2019-12-28 00:00:00,language,health-human-services,504,es-ni
2019-12-28 00:00:00,language,health-human-services,502,sk
2019-12-28 00:00:00,language,health-human-services,499,sl
2019-12-28 00:00:00,language,health-human-services,496,zh-hans-cn
2019-12-28 00:00:00,language,health-human-services,441,en-de
2019-12-28 00:00:00,language,health-human-services,427,sr
2019-12-28 00:00:00,language,health-human-services,377,en-hk
2019-12-28 00:00:00,language,health-human-services,369,fi
2019-12-28 00:00:00,language,health-human-services,356,nb
2019-12-28 00:00:00,language,health-human-services,352,ar-sd
2019-12-28 00:00:00,language,health-human-services,343,es-pr
2019-12-28 00:00:00,language,health-human-services,309,uk
2019-12-28 00:00:00,language,health-human-services,307,fil
2019-12-28 00:00:00,language,health-human-services,298,ms-my
2019-12-28 00:00:00,language,health-human-services,296,en-ng
2019-12-28 00:00:00,language,health-human-services,294,it-ch
2019-12-28 00:00:00,language,health-human-services,274,en-id
2019-12-28 00:00:00,language,health-human-services,272,es-la
2019-12-28 00:00:00,language,health-human-services,271,pt
2019-12-28 00:00:00,language,health-human-services,247,ar-ye
2019-12-28 00:00:00,language,health-human-services,241,en-il
2019-12-28 00:00:00,language,health-human-services,211,en-nl
2019-12-28 00:00:00,language,health-human-services,208,ar-ly
2019-12-28 00:00:00,language,health-human-services,203,mr-in
2019-12-28 00:00:00,language,health-human-services,195,en-mx
2019-12-28 00:00:00,language,health-human-services,193,en-eg
2019-12-28 00:00:00,language,health-human-services,193,fr-dz
2019-12-28 00:00:00,language,health-human-services,191,ru-ua
2019-12-28 00:00:00,language,health-human-services,188,ar-sy
2019-12-28 00:00:00,language,health-human-services,186,en-zg
2019-12-28 00:00:00,language,health-human-services,174,es-cu
2019-12-28 00:00:00,language,health-human-services,173,en-be
2019-12-28 00:00:00,language,health-human-services,169,en-sd
2019-12-28 00:00:00,language,health-human-services,162,en-ke
2019-12-28 00:00:00,language,health-human-services,160,fr-ma
2019-12-28 00:00:00,language,health-human-services,157,en-ae
2019-12-28 00:00:00,language,health-human-services,142,is-is
2019-12-28 00:00:00,language,health-human-services,141,az-az
2019-12-28 00:00:00,language,health-human-services,140,gu-in
2019-12-28 00:00:00,language,health-human-services,136,en-se
2019-12-28 00:00:00,language,health-human-services,133,km-kh
2019-12-28 00:00:00,language,health-human-services,116,en-sa
2019-12-28 00:00:00,language,health-human-services,113,ta-in
2019-12-28 00:00:00,language,health-human-services,112,mk-mk
2019-12-28 00:00:00,language,health-human-services,111,ar-om
2019-12-28 00:00:00,language,health-human-services,110,lv
2019-12-28 00:00:00,language,health-human-services,109,bn-in
2019-12-28 00:00:00,language,health-human-services,108,ar-dz
2019-12-28 00:00:00,language,health-human-services,108,bn
2019-12-28 00:00:00,language,health-human-services,107,bs-ba
2019-12-28 00:00:00,language,health-human-services,107,fr-tn
2019-12-28 00:00:00,language,health-human-services,105,ar-il
2019-12-28 00:00:00,language,health-human-services,104,eu-es
2019-12-28 00:00:00,language,health-human-services,104,gl-es
2019-12-28 00:00:00,language,health-human-services,102,en-cn
2019-12-27 00:00:00,language,health-human-services,5003491,en-us
2019-12-27 00:00:00,language,health-human-services,659093,en-gb
2019-12-27 00:00:00,language,health-human-services,475970,es-es
2019-12-27 00:00:00,language,health-human-services,343338,es-419
2019-12-27 00:00:00,language,health-human-services,284549,zh-cn
2019-12-27 00:00:00,language,health-human-services,230404,es-us
2019-12-27 00:00:00,language,health-human-services,117932,en-ca
2019-12-27 00:00:00,language,health-human-services,109667,es
2019-12-27 00:00:00,language,health-human-services,100059,es-xl
2019-12-27 00:00:00,language,health-human-services,76212,en-au
2019-12-27 00:00:00,language,health-human-services,63825,es-mx
2019-12-27 00:00:00,language,health-human-services,57913,fr-fr
2019-12-27 00:00:00,language,health-human-services,51209,en-in
2019-12-27 00:00:00,language,health-human-services,49959,it-it
2019-12-27 00:00:00,language,health-human-services,48008,tr-tr
2019-12-27 00:00:00,language,health-human-services,43757,zh-tw
2019-12-27 00:00:00,language,health-human-services,42727,ja-jp
2019-12-27 00:00:00,language,health-human-services,42346,de-de
2019-12-27 00:00:00,language,health-human-services,39072,pt-br
2019-12-27 00:00:00,language,health-human-services,37858,ko-kr
2019-12-27 00:00:00,language,health-human-services,33155,ru-ru
2019-12-27 00:00:00,language,health-human-services,30892,ja
2019-12-27 00:00:00,language,health-human-services,27032,en
2019-12-27 00:00:00,language,health-human-services,25567,es-ar
2019-12-27 00:00:00,language,health-human-services,24733,nl-nl
2019-12-27 00:00:00,language,health-human-services,17918,ar
2019-12-27 00:00:00,language,health-human-services,16424,fr
2019-12-27 00:00:00,language,health-human-services,15580,pl-pl
2019-12-27 00:00:00,language,health-human-services,14746,de
2019-12-27 00:00:00,language,health-human-services,14715,pt-pt
2019-12-27 00:00:00,language,health-human-services,14653,es-co
2019-12-27 00:00:00,language,health-human-services,14473,sv-se
2019-12-27 00:00:00,language,health-human-services,11290,el-gr
2019-12-27 00:00:00,language,health-human-services,10898,es-pe
2019-12-27 00:00:00,language,health-human-services,10580,es-cl
2019-12-27 00:00:00,language,health-human-services,10559,en-sg
2019-12-27 00:00:00,language,health-human-services,10524,en-ie
2019-12-27 00:00:00,language,health-human-services,9486,vi-vn
2019-12-27 00:00:00,language,health-human-services,8881,da-dk
2019-12-27 00:00:00,language,health-human-services,8090,th-th
2019-12-27 00:00:00,language,health-human-services,7939,id-id
2019-12-27 00:00:00,language,health-human-services,7537,en-ph
2019-12-27 00:00:00,language,health-human-services,7204,en-za
2019-12-27 00:00:00,language,health-human-services,7038,ru
2019-12-27 00:00:00,language,health-human-services,6699,he-il
2019-12-27 00:00:00,language,health-human-services,6531,ca-es
2019-12-27 00:00:00,language,health-human-services,6415,nb-no
2019-12-27 00:00:00,language,health-human-services,5791,fi-fi
2019-12-27 00:00:00,language,health-human-services,5232,fr-ca
2019-12-27 00:00:00,language,health-human-services,5151,pl
2019-12-27 00:00:00,language,health-human-services,5149,ar-eg
2019-12-27 00:00:00,language,health-human-services,4795,nl-be
2019-12-27 00:00:00,language,health-human-services,4717,hu-hu
2019-12-27 00:00:00,language,health-human-services,4716,tr
2019-12-27 00:00:00,language,health-human-services,4710,cs-cz
2019-12-27 00:00:00,language,health-human-services,4530,de-ch
2019-12-27 00:00:00,language,health-human-services,4494,ar-ae
2019-12-27 00:00:00,language,health-human-services,4478,ro-ro
2019-12-27 00:00:00,language,health-human-services,3975,it
2019-12-27 00:00:00,language,health-human-services,3781,id
2019-12-27 00:00:00,language,health-human-services,3686,de-at
2019-12-27 00:00:00,language,health-human-services,3456,en-nz
2019-12-27 00:00:00,language,health-human-services,3243,es-ec
2019-12-27 00:00:00,language,health-human-services,3208,fa-ir
2019-12-27 00:00:00,language,health-human-services,3066,hr-hr
2019-12-27 00:00:00,language,health-human-services,2938,nl
2019-12-27 00:00:00,language,health-human-services,2912,c
2019-12-27 00:00:00,language,health-human-services,2715,es-cr
2019-12-27 00:00:00,language,health-human-services,2697,ca
2019-12-27 00:00:00,language,health-human-services,2580,sk-sk
2019-12-27 00:00:00,language,health-human-services,2546,es-gt
2019-12-27 00:00:00,language,health-human-services,2162,vi
2019-12-27 00:00:00,language,health-human-services,2131,fr-be
2019-12-27 00:00:00,language,health-human-services,2027,uk-ua
2019-12-27 00:00:00,language,health-human-services,1996,sl-si
2019-12-27 00:00:00,language,health-human-services,1918,fr-ch
2019-12-27 00:00:00,language,health-human-services,1776,zh-hk
2019-12-27 00:00:00,language,health-human-services,1738,zh
